snapshot_at_utc	benchmark_commit	runner_sha256	target	target_kind	target_commit	omz_commit	zsh_version	git_version	fixture_files	settle_ms	state	iteration	first_ms	settled_ms	repaints	git_calls	unlocked_calls	semantic_pass	measurement_started_epoch_seconds	measurement_finished_epoch_seconds	cpu_psi_some_total_before	cpu_psi_some_total_after
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	20	80.248	80.248	0	16	14	1	1788313505.625770	1788313505.864310	178842181	178843424
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	1	80.143	80.143	0	16	14	1	1788313506.448613	1788313506.687864	178846877	178848088
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	2	84.596	84.596	0	16	14	1	1788313507.262738	1788313507.504416	178853195	178854316
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	3	80.475	80.475	0	16	14	1	1788313508.080274	1788313508.319988	178857471	178859230
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	4	81.712	81.712	0	16	14	1	1788313508.890375	1788313509.131352	178862632	178864604
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	5	82.671	82.671	0	16	14	1	1788313509.705399	1788313509.951921	178868899	178871500
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	6	80.601	80.601	0	16	14	1	1788313510.521608	1788313510.755120	178874538	178876113
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	7	82.388	82.388	0	16	14	1	1788313511.327667	1788313511.573941	178880118	178881714
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	8	82.574	82.574	0	16	14	1	1788313512.133123	1788313512.380006	178887018	178888477
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	9	83.059	83.059	0	16	14	1	1788313512.955618	1788313513.191886	178892369	178894142
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	10	82.054	82.054	0	16	14	1	1788313513.772974	1788313514.020057	178898439	178900749
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	11	81.931	81.931	0	16	14	1	1788313514.606004	1788313514.842687	178903878	178905339
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	12	80.978	80.978	0	16	14	1	1788313515.423913	1788313515.664267	178908642	178910698
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	13	80.638	80.638	0	16	14	1	1788313516.244869	1788313516.481756	178915973	178919489
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	14	84.176	84.176	0	16	14	1	1788313517.051834	1788313517.291278	178922898	178924392
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	15	84.010	84.010	0	16	14	1	1788313517.861175	1788313518.098991	178928058	178929480
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	16	83.692	83.692	0	16	14	1	1788313518.671800	1788313518.919557	178933505	178935510
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	17	79.968	79.968	0	16	14	1	1788313519.508374	1788313519.744519	178940122	178942071
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	18	81.269	81.269	0	16	14	1	1788313520.324692	1788313520.565188	178946564	178948981
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	19	82.323	82.323	0	16	14	1	1788313521.142948	1788313521.386511	178952686	178954704
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	20	80.549	80.549	0	16	14	1	1788313521.969766	1788313522.208936	178957504	178959689
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	1	81.594	81.594	0	16	14	1	1788313522.808448	1788313523.054627	178963502	178964760
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	2	86.154	86.154	0	16	14	1	1788313523.635688	1788313523.879125	178967733	178969900
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	3	85.177	85.177	0	16	14	1	1788313524.463480	1788313524.707113	178973980	178975561
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	4	81.376	81.376	0	16	14	1	1788313525.293807	1788313525.537741	178979171	178980526
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	5	83.456	83.456	0	16	14	1	1788313526.115609	1788313526.359389	178984284	178986648
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	6	83.726	83.726	0	16	14	1	1788313526.952790	1788313527.196020	178989917	178992037
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	7	86.876	86.876	0	16	14	1	1788313527.776852	1788313528.028076	178995374	178997007
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	8	83.678	83.678	0	16	14	1	1788313528.618711	1788313528.860998	179000746	179002832
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	9	81.703	81.703	0	16	14	1	1788313529.442050	1788313529.686977	179006019	179007010
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	10	82.656	82.656	0	16	14	1	1788313530.287503	1788313530.531473	179010969	179012469
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	11	81.249	81.249	0	16	14	1	1788313531.108473	1788313531.353365	179016148	179018054
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	12	84.469	84.469	0	16	14	1	1788313531.941810	1788313532.185406	179021055	179023150
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	13	84.784	84.784	0	16	14	1	1788313532.773226	1788313533.018371	179027608	179029577
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	14	82.820	82.820	0	16	14	1	1788313533.600485	1788313533.849477	179032485	179033715
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	15	82.363	82.363	0	16	14	1	1788313534.434581	1788313534.672335	179038217	179039493
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	16	87.011	87.011	0	16	14	1	1788313535.260764	1788313535.502353	179043758	179045128
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	17	81.854	81.854	0	16	14	1	1788313536.084896	1788313536.332713	179048392	179050561
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	18	81.629	81.629	0	16	14	1	1788313536.925773	1788313537.170805	179053945	179055511
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	19	83.394	83.394	0	16	14	1	1788313537.753529	1788313538.000794	179059606	179060948
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	agnoster	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	untracked	20	82.523	82.523	0	16	14	1	1788313538.595148	1788313538.837871	179064807	179066815
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	1	35.905	35.905	0	5	5	1	1788313541.213554	1788313541.404591	179080632	179082141
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	2	33.539	33.539	0	5	5	1	1788313541.844997	1788313542.034012	179084302	179085535
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	3	36.526	36.526	0	5	5	1	1788313542.475822	1788313542.676618	179087803	179089711
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	4	39.219	39.219	0	5	5	1	1788313543.115125	1788313543.320760	179091455	179092282
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	5	34.830	34.830	0	5	5	1	1788313543.763021	1788313543.955306	179097087	179098114
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	6	36.590	36.590	0	5	5	1	1788313544.393592	1788313544.597248	179100934	179101928
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	7	32.436	32.436	0	5	5	1	1788313545.050588	1788313545.238117	179104368	179105416
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	8	33.744	33.744	0	5	5	1	1788313545.690681	1788313545.882687	179109939	179112087
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	9	37.562	37.562	0	5	5	1	1788313546.315584	1788313546.515374	179115236	179118172
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	10	37.171	37.171	0	5	5	1	1788313546.963065	1788313547.159977	179121215	179123387
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	11	34.571	34.571	0	5	5	1	1788313547.593469	1788313547.784363	179125872	179128143
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	12	34.566	34.566	0	5	5	1	1788313548.225853	1788313548.419569	179132264	179134003
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	13	35.362	35.362	0	5	5	1	1788313548.849498	1788313549.039581	179136096	179137473
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	14	33.928	33.928	0	5	5	1	1788313549.466916	1788313549.657263	179139707	179140912
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	15	34.354	34.354	0	5	5	1	1788313550.102286	1788313550.291275	179144470	179145908
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	16	35.076	35.076	0	5	5	1	1788313550.747582	1788313550.939502	179148559	179150006
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	17	34.183	34.183	0	5	5	1	1788313551.395697	1788313551.586343	179152841	179154059
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	18	34.272	34.272	0	5	5	1	1788313552.013419	1788313552.204907	179156226	179158169
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	19	35.602	35.602	0	5	5	1	1788313552.656797	1788313552.849276	179160780	179163058
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	clean	20	33.350	33.350	0	5	5	1	1788313553.297537	1788313553.487463	179167205	179168213
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	1	34.322	34.322	0	5	5	1	1788313553.947169	1788313554.146236	179170614	179172390
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	2	36.116	36.116	0	5	5	1	1788313554.584468	1788313554.776868	179174978	179176308
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	3	34.867	34.867	0	5	5	1	1788313555.221005	1788313555.410867	179179492	179181024
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	4	34.437	34.437	0	5	5	1	1788313555.845985	1788313556.037970	179183820	179185017
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	5	38.043	38.043	0	5	5	1	1788313556.474283	1788313556.679481	179189177	179190010
2026-09-02T01:43:24Z	2a8202573382705a9d423e5818e57d59e774bf3e	5a02941e176b9f49a05c37d8417a76b96b4a65bcf8812221a82d30ffd3ad5061	bureau	omz	2264a8042763edf2620cfe32d96b096e1f3d26aa	2264a8042763edf2620cfe32d96b096e1f3d26aa	5.9	2.55.0	1000	150	dirty	6	35.627	35.627	0	5	5	1	1788313557.114863	1788313557.309335	179192943	179194335
